graph,batch_deletions_fraction,batch_insertions_fraction,batch_fraction,lousta-t,lounai-t,loudel-t,loufro-t,lousta-m,lounai-m,loudel-m,loufro-m
asia_osm,0,0.0000001,0.0000001,582.26,77.44,30.4,45.12,0.9987540864,0.9987639206,0.9987579178,0.998757896
asia_osm,0,0.000001,0.000001,627.3,75.78,32.52,28.08,0.9987540088,0.9987634416,0.998757498,0.9987574558
asia_osm,0,0.00001,0.00001,636.14,78.58,35.54,43.52,0.9987492354,0.998758876,0.998753589,0.9987528494
asia_osm,0,0.0001,0.0001,628.16,75.22,52.16,31.58,0.9986859802,0.9987128634,0.9987105874,0.9987069524
asia_osm,0,0.001,0.001,632.2,79.08,67.18,30.52,0.9980513588,0.9982531726,0.9982531294,0.9982480714
asia_osm,0,0.01,0.01,692.52,67.58,60.04,35.38,0.9919869888,0.9936825094,0.9936826394,0.9936852716
asia_osm,0,0.1,0.1,1446.84,74.22,125.56,71.66,0.9382027046,0.9501546772,0.9501553942,0.9501994978
