graph,batch_deletions_fraction,batch_insertions_fraction,batch_fraction,lousta-t,lounai-t,loudel-t,loufro-t,lousta-m,lounai-m,loudel-m,loufro-m
com-Orkut,0,0.0000001,0.0000001,2512.02,195.98,122.3,73.96,0.6505906674,0.660813101,0.6590073122,0.6576356164
com-Orkut,0,0.000001,0.000001,2306.32,157.64,134.9,77.64,0.6566153872,0.6608063162,0.6605650586,0.6576353792
com-Orkut,0,0.00001,0.00001,2233.44,147.76,125.6,81.28,0.648878617,0.6608072524,0.6608027564,0.6576371046
com-Orkut,0,0.0001,0.0001,2127.92,148.18,134.96,90.96,0.6541988116,0.660779571,0.6607748342,0.6578965218
com-Orkut,0,0.001,0.001,2244.34,154.86,142.38,104.96,0.6561815002,0.660483082,0.6604873684,0.6587302888
com-Orkut,0,0.01,0.01,2294.38,172.08,220.66,146.16,0.6511548062,0.6576060406,0.6576077436,0.6568338814
com-Orkut,0,0.1,0.1,2955.8,225.7,716.64,397.46,0.6217554408,0.630323101,0.6300576248,0.6300329378
