graph,batch_deletions_fraction,batch_insertions_fraction,batch_fraction,lousta-t,lounai-t,loudel-t,loufro-t,lousta-m,lounai-m,loudel-m,loufro-m
sk-2005,0,0.0000001,0.0000001,7505.72,1820.34,740.74,200.3,0.9755794564,0.97624637,0.9761920894,0.9760251778
sk-2005,0,0.000001,0.000001,7322.8,1732.48,976.14,214.46,0.9758128496,0.9762459202,0.9762444954,0.9760248456
sk-2005,0,0.00001,0.00001,7313.44,1719.08,991.76,226.86,0.9762671666,0.9762414132,0.9762412436,0.9760203796
sk-2005,0,0.0001,0.0001,7280.56,1676.54,1021.92,277.34,0.9754811556,0.9761962276,0.976196192,0.976013757
sk-2005,0,0.001,0.001,7379.84,1681.9,1131.24,406.46,0.9754159558,0.975744632,0.9757445786,0.9756281584
sk-2005,0,0.01,0.01,8960.34,2011.78,2183.22,1113.1,0.9702615688,0.9712655312,0.97126536,0.971231563
sk-2005,0,0.1,0.1,15325.12,2812.74,9278.92,5223.5,0.9281335692,0.9292852264,0.9292800136,0.9292795684
