graph,batch_deletions_fraction,batch_insertions_fraction,batch_fraction,lousta-t,lounai-t,loudel-t,loufro-t,lousta-m,lounai-m,loudel-m,loufro-m
indochina-2004,0,0.0000001,0.0000001,887.64,256.02,47.26,39.46,0.9488669338,0.9488923746,0.9488408744,0.9488314378
indochina-2004,0,0.000001,0.000001,862.5,248.72,91.34,34.58,0.9488763726,0.9488919332,0.948870557,0.9488310066
indochina-2004,0,0.00001,0.00001,843.6,246.1,158.72,36.16,0.9488774214,0.9488875752,0.948885549,0.9488266632
indochina-2004,0,0.0001,0.0001,862.7,259.46,175.8,36.82,0.948793019,0.9488439694,0.9488438148,0.9487904186
indochina-2004,0,0.001,0.001,903.1,268.08,176.98,44.24,0.9484033474,0.9484080878,0.9484080612,0.9483667806
indochina-2004,0,0.01,0.01,1192.84,288.84,277.58,120.4,0.9439901056,0.944088397,0.9440878082,0.9440662934
indochina-2004,0,0.1,0.1,1956.68,357.5,938.1,562.54,0.9058028626,0.9039629888,0.903946108,0.9039458138
