graph,order,size,batch_deletions_size,batch_insertions_size,batch_size,batch_fraction,num_threads,seqsta-s,ompsta-s,ompnai-s,ompdel-s,ompfro-s,seqsta-m,ompsta-m,ompnai-m,ompdel-m,ompfro-m
uk-2002,1.85E+07,5.67E+08,0.00E+00,5.67E+05,5.67E+05,1.00E-03,1,1,1,1,1,1,0.9894410774,0.9894410774,0.9871945992,0.9871945992,0.9871845812
uk-2002,1.85E+07,5.67E+08,0.00E+00,5.67E+05,5.67E+05,1.00E-03,2,1,1.661959622,1.777343312,1.798586969,1.645306482,0.9894410774,0.9894498198,0.9871945992,0.9871945992,0.9871845812
uk-2002,1.85E+07,5.67E+08,0.00E+00,5.67E+05,5.67E+05,1.00E-03,4,1,2.540929216,2.904999667,2.78789507,2.224885487,0.9894410774,0.9894273664,0.9871945992,0.9871945992,0.987184584
uk-2002,1.85E+07,5.67E+08,0.00E+00,5.67E+05,5.67E+05,1.00E-03,8,1,3.10240151,4.982416077,4.647838343,3.720281188,0.9894410774,0.989439894,0.9871945992,0.9871945992,0.9871845944
uk-2002,1.85E+07,5.67E+08,0.00E+00,5.67E+05,5.67E+05,1.00E-03,16,1,4.463389996,8.931279742,8.947961047,6.706638926,0.9894410774,0.9893960562,0.9871945992,0.9871945992,0.9871845828
uk-2002,1.85E+07,5.67E+08,0.00E+00,5.67E+05,5.67E+05,1.00E-03,32,1,4.929694582,11.48618057,11.7564974,8.537924392,0.9894410774,0.9893052854,0.9871945998,0.9871946,0.9871845812
uk-2002,1.85E+07,5.67E+08,0.00E+00,5.67E+05,5.67E+05,1.00E-03,64,1,4.699781038,11.72065539,11.67789766,7.841220699,0.9894410774,0.9891045974,0.9871946148,0.9871946152,0.987184594
uk-2002,1.85E+07,5.67E+08,0.00E+00,5.67E+05,5.67E+05,1.00E-03,128,1,4.282769692,10.53373567,9.908896877,6.804452121,0.9894410774,0.9888461648,0.9871946196,0.9871946244,0.987184596
