graph,order,size,batch_deletions_size,batch_insertions_size,batch_size,batch_fraction,num_threads,seqsta-s,ompsta-s,ompnai-s,ompdel-s,ompfro-s,seqsta-m,ompsta-m,ompnai-m,ompdel-m,ompfro-m
kmer_A2a,1.71E+08,3.61E+08,0.00E+00,3.61E+05,3.61E+05,1.00E-03,1,1,1,1,1,1,0.9733522388,0.9733522388,0.973085293,0.973085293,0.9730704556
kmer_A2a,1.71E+08,3.61E+08,0.00E+00,3.61E+05,3.61E+05,1.00E-03,2,1,1.388545784,1.044393526,1.07352922,0.7205700384,0.9733522388,0.9733243826,0.9730857056,0.9730855976,0.9730704556
kmer_A2a,1.71E+08,3.61E+08,0.00E+00,3.61E+05,3.61E+05,1.00E-03,4,1,1.933061017,1.845783983,1.748078442,1.043777437,0.9733522388,0.9733500656,0.9730880568,0.9730879902,0.9730704556
kmer_A2a,1.71E+08,3.61E+08,0.00E+00,3.61E+05,3.61E+05,1.00E-03,8,1,2.736084128,2.57598424,2.654423523,1.856660362,0.9733522388,0.9732931992,0.973085127,0.9730850854,0.9730704556
kmer_A2a,1.71E+08,3.61E+08,0.00E+00,3.61E+05,3.61E+05,1.00E-03,16,1,3.602925454,3.959143509,4.037981637,2.776195382,0.9733522388,0.9733186028,0.9730855806,0.973085715,0.9730704556
kmer_A2a,1.71E+08,3.61E+08,0.00E+00,3.61E+05,3.61E+05,1.00E-03,32,1,4.513324263,5.667402582,5.1420006,3.274559794,0.9733522388,0.9732819852,0.9730894762,0.973089224,0.9730704556
kmer_A2a,1.71E+08,3.61E+08,0.00E+00,3.61E+05,3.61E+05,1.00E-03,64,1,4.955816612,6.604217305,6.383723094,3.848609594,0.9733522388,0.9732064388,0.9730907792,0.9730930446,0.9730705448
kmer_A2a,1.71E+08,3.61E+08,0.00E+00,3.61E+05,3.61E+05,1.00E-03,128,1,5.523801142,7.117609036,6.729353299,3.693759071,0.9733522388,0.973186336,0.9730909272,0.9730922428,0.9730704556
