graph,order,size,batch_deletions_size,batch_insertions_size,batch_size,batch_fraction,num_threads,seqsta-s,ompsta-s,ompnai-s,ompdel-s,ompfro-s,seqsta-m,ompsta-m,ompnai-m,ompdel-m,ompfro-m
com-LiveJournal,4.00E+06,6.94E+07,0.00E+00,6.94E+04,6.94E+04,1.00E-03,1,1,1,1,1,1,0.7094295084,0.7094295084,0.7388046446,0.7388046446,0.7387538112
com-LiveJournal,4.00E+06,6.94E+07,0.00E+00,6.94E+04,6.94E+04,1.00E-03,2,1,1.017717455,1.284863395,1.431284808,1.181777379,0.7094295084,0.7184186466,0.7388046446,0.7388046446,0.7387538112
com-LiveJournal,4.00E+06,6.94E+07,0.00E+00,6.94E+04,6.94E+04,1.00E-03,4,1,1.457118178,1.870411385,2.085757178,1.5492792,0.7094295084,0.7296052072,0.7388046446,0.7388046446,0.7387538112
com-LiveJournal,4.00E+06,6.94E+07,0.00E+00,6.94E+04,6.94E+04,1.00E-03,8,1,1.949292961,2.66442908,2.86949787,1.992055986,0.7094295084,0.7394970624,0.7388046446,0.7388046446,0.7387538112
com-LiveJournal,4.00E+06,6.94E+07,0.00E+00,6.94E+04,6.94E+04,1.00E-03,16,1,2.453498882,4.290099438,4.716240586,2.351417727,0.7094295084,0.7433716518,0.7388046446,0.7388046446,0.7387538112
com-LiveJournal,4.00E+06,6.94E+07,0.00E+00,6.94E+04,6.94E+04,1.00E-03,32,1,2.883141337,5.107050952,5.819371728,2.455584052,0.7094295084,0.747947732,0.7388046446,0.7388046446,0.7387538112
com-LiveJournal,4.00E+06,6.94E+07,0.00E+00,6.94E+04,6.94E+04,1.00E-03,64,1,3.320629025,6.584605176,7.339055794,2.661612333,0.7094295084,0.7544045458,0.7388046446,0.7388046446,0.7387538112
com-LiveJournal,4.00E+06,6.94E+07,0.00E+00,6.94E+04,6.94E+04,1.00E-03,128,1,2.790476636,5.077001791,5.582621798,1.796962976,0.7094295084,0.7519803904,0.7388046446,0.7388046446,0.7387538112
