graph,order,size,batch_deletions_size,batch_insertions_size,batch_size,batch_fraction,num_threads,seqsta-s,ompsta-s,ompnai-s,ompdel-s,ompfro-s,seqsta-m,ompsta-m,ompnai-m,ompdel-m,ompfro-m
it-2004,4.13E+07,2.19E+09,0.00E+00,2.19E+06,2.19E+06,1.00E-03,1,1,1,1,1,1,0.9765940284,0.9765940284,0.9753405266,0.9753405266,0.9753423422
it-2004,4.13E+07,2.19E+09,0.00E+00,2.19E+06,2.19E+06,1.00E-03,2,1,1.641682679,1.621405964,1.543648846,1.643629675,0.9765940284,0.9765755658,0.9753405266,0.9753405266,0.9753423422
it-2004,4.13E+07,2.19E+09,0.00E+00,2.19E+06,2.19E+06,1.00E-03,4,1,2.109207676,2.66243364,2.289610018,2.631634267,0.9765940284,0.9766007362,0.9753405264,0.975340918,0.97534156
it-2004,4.13E+07,2.19E+09,0.00E+00,2.19E+06,2.19E+06,1.00E-03,8,1,3.189586616,5.120516037,5.284042991,4.06655946,0.9765940284,0.9759380246,0.9753405264,0.9753405264,0.9753423422
it-2004,4.13E+07,2.19E+09,0.00E+00,2.19E+06,2.19E+06,1.00E-03,16,1,4.215749488,8.215637457,8.319223296,6.868165893,0.9765940284,0.9762282046,0.9753405264,0.9753405264,0.975342342
it-2004,4.13E+07,2.19E+09,0.00E+00,2.19E+06,2.19E+06,1.00E-03,32,1,4.592458961,9.963238364,9.967197478,8.25970081,0.9765940284,0.9763599778,0.9753424802,0.9753420896,0.975342342
it-2004,4.13E+07,2.19E+09,0.00E+00,2.19E+06,2.19E+06,1.00E-03,64,1,4.71109054,10.7511048,11.15148501,9.298047579,0.9765940284,0.9763750914,0.9753405266,0.9753405264,0.9753411686
it-2004,4.13E+07,2.19E+09,0.00E+00,2.19E+06,2.19E+06,1.00E-03,128,1,4.62704321,11.57171103,11.01225328,9.207653656,0.9765940284,0.9762911222,0.9753424802,0.9753424802,0.975342342
