graph,order,size,batch_deletions_size,batch_insertions_size,batch_size,batch_fraction,num_threads,seqsta-s,ompsta-s,ompnai-s,ompdel-s,ompfro-s,seqsta-m,ompsta-m,ompnai-m,ompdel-m,ompfro-m
asia_osm,1.20E+07,2.54E+07,0.00E+00,2.54E+04,2.54E+04,1.00E-03,1,1,1,1,1,1,0.9975106664,0.9975106664,0.9976769924,0.9976769924,0.997675278
asia_osm,1.20E+07,2.54E+07,0.00E+00,2.54E+04,2.54E+04,1.00E-03,2,1,1.463213323,1.811727465,1.799122486,1.807669263,0.9975106664,0.9975114608,0.9976769924,0.9976769924,0.997675278
asia_osm,1.20E+07,2.54E+07,0.00E+00,2.54E+04,2.54E+04,1.00E-03,4,1,2.207376219,3.312388039,3.401022947,2.797836167,0.9975106664,0.9975068936,0.9976769924,0.9976769924,0.997675278
asia_osm,1.20E+07,2.54E+07,0.00E+00,2.54E+04,2.54E+04,1.00E-03,8,1,2.610119206,4.93999178,5.629977117,4.361927711,0.9975106664,0.9975109558,0.9976769924,0.9976769924,0.997675278
asia_osm,1.20E+07,2.54E+07,0.00E+00,2.54E+04,2.54E+04,1.00E-03,16,1,3.024018368,6.881763527,7.683635228,4.312053359,0.9975106664,0.9975070414,0.9976770298,0.9976770298,0.997675278
asia_osm,1.20E+07,2.54E+07,0.00E+00,2.54E+04,2.54E+04,1.00E-03,32,1,2.955425103,8.873385013,8.969376595,6.025965379,0.9975106664,0.9975090708,0.9976770122,0.9976770018,0.997675278
asia_osm,1.20E+07,2.54E+07,0.00E+00,2.54E+04,2.54E+04,1.00E-03,64,1,2.865088169,9.09496784,9.495561559,6.320530726,0.9975106664,0.997510133,0.997677019,0.997677019,0.997675278
asia_osm,1.20E+07,2.54E+07,0.00E+00,2.54E+04,2.54E+04,1.00E-03,128,1,2.684844996,6.350858653,6.464266947,6.144602851,0.9975106664,0.9975105592,0.9976768732,0.9976768732,0.997675278
