graph,batch_deletions_fraction,batch_insertions_fraction,batch_fraction,lousta-t,lounai-t,loudel-t,loufro-t,lousta-m,lounai-m,loudel-m,loufro-m
webbase-2001,0,0.0000001,0.0000001,6065.12,1340.94,491.68,379.04,0.983376252,0.9839789586,0.983671286,0.9835340702
webbase-2001,0,0.000001,0.000001,5859.16,1308.84,609.56,351.98,0.9834053962,0.9839784624,0.9838004914,0.983533586
webbase-2001,0,0.00001,0.00001,6191.28,1356.32,884.68,385.76,0.9833213942,0.9839736578,0.9839303112,0.9835291424
webbase-2001,0,0.0001,0.0001,6305.48,1438.82,1204.52,363.84,0.9833439522,0.9839255864,0.9839221296,0.983499686
webbase-2001,0,0.001,0.001,6424.12,1549.14,1124.08,498.36,0.9826701702,0.9834451434,0.9834448826,0.9830493628
webbase-2001,0,0.01,0.01,7521.16,1591.18,1580.22,817.86,0.9778741426,0.9786687738,0.9786686386,0.9783534118
webbase-2001,0,0.1,0.1,20691.7,2289.66,5437.58,3462.06,0.9323593004,0.9336121118,0.9336055798,0.9335045964
