graph,batch_deletions_fraction,batch_insertions_fraction,batch_fraction,lousta-t,lounai-t,loudel-t,loufro-t,lousta-m,lounai-m,loudel-m,loufro-m
kmer_A2a,0.00000005,0.00000005,0.0000001,18387.6,21264.95,678.85,492.35,0.973072059,0.9738034715,0.9733543935,0.9733407675
kmer_A2a,0.0000005,0.0000005,0.000001,19771,19755.55,1106.8,499.45,0.9739176185,0.972699521,0.973380432,0.973340339
kmer_A2a,0.000005,0.000005,0.00001,18628.25,19730.45,1114.15,483.9,0.9725656705,0.973014919,0.973397119,0.9733360685
kmer_A2a,0.00005,0.00005,0.0001,17568.55,19603.05,1211.8,503.7,0.9734609145,0.973294988,0.973366025,0.973293463
kmer_A2a,0.0005,0.0005,0.001,17026.55,19642.7,1212.55,557.75,0.972616731,0.973428369,0.972940851,0.972867356
kmer_A2a,0.005,0.005,0.01,18647.9,19940.4,1872.4,1537.15,0.9692765645,0.9702074195,0.9690096515,0.9686151425
kmer_A2a,0.05,0.05,0.1,23168.9,21637.55,3038.3,1865,0.9462755,0.946705862,0.9268919455,0.926515443
