graph,batch_deletions_fraction,batch_insertions_fraction,batch_fraction,lousta-t,lounai-t,loudel-t,loufro-t,lousta-m,lounai-m,loudel-m,loufro-m
arabic-2005,0.00000005,0.00000005,0.0000001,1922.28,649.84,685.9,332.82,0.9896053872,0.989806879,0.9897225026,0.9896002466
arabic-2005,0.0000005,0.0000005,0.000001,1644.16,584.8,747.4,307.82,0.989685324,0.9898064166,0.9897961136,0.9896035756
arabic-2005,0.000005,0.000005,0.00001,1662.44,556.38,813.24,314.68,0.9896500092,0.9898019908,0.9898015444,0.989604037
arabic-2005,0.00005,0.00005,0.0001,1505.52,484.52,788.52,292.22,0.9895909156,0.9897574866,0.9897574944,0.9896301054
arabic-2005,0.0005,0.0005,0.001,1495.88,449.18,799.28,314.78,0.9891289106,0.9893143176,0.9893143252,0.9892455634
arabic-2005,0.005,0.005,0.01,1949.34,501.86,1050.44,459.3,0.9846909086,0.9849846172,0.9849846142,0.9849476412
arabic-2005,0.05,0.05,0.1,4557.18,670.78,2337.04,852.02,0.943932618,0.9438765652,0.9438766892,0.9438753118
