graph,order,size,batch_deletions_size,batch_insertions_size,batch_size,batch_fraction,num_threads,seqsta-s,seqstas-s,ompsta-s,ompstas-s,ompnai-s,ompnais-s,ompdel-s,ompdels-s,ompfro-s,ompfros-s,seqsta-m,seqstas-m,ompsta-m,ompstas-m,ompnai-m,ompnais-m,ompdel-m,ompdels-m,ompfro-m,ompfros-m
sk-2005,5.06E+07,3.80E+09,0.00E+00,3.80E+06,3.80E+06,1.00E-03,1,1,1,1,1,1,1,1,1,1,1,0.9169639014,0.937159543,0.9169639014,0.937159543,0.9237244978,0.9393761704,0.923642361,0.9392927006,0.9229714622,0.93853778
sk-2005,5.06E+07,3.80E+09,0.00E+00,3.80E+06,3.80E+06,1.00E-03,2,1,1,1.948609236,1.708485019,1.383052773,1.630808446,1.754733977,1.840302298,1.680661566,1.440841458,0.9169639014,0.937159543,0.9131908652,0.9404365446,0.9236974904,0.9393759834,0.9236153388,0.9392924628,0.9229634808,0.9385376676
sk-2005,5.06E+07,3.80E+09,0.00E+00,3.80E+06,3.80E+06,1.00E-03,4,1,1,3.312844015,2.472783326,2.251365684,2.211575924,2.332538988,2.255157601,2.298162383,1.830809978,0.9169639014,0.937159543,0.9157245044,0.9370916992,0.9237218454,0.9393753778,0.923638884,0.93929191,0.922962848,0.9385366568
sk-2005,5.06E+07,3.80E+09,0.00E+00,3.80E+06,3.80E+06,1.00E-03,8,1,1,4.680632558,4.561270539,4.02841472,3.41342486,4.302413236,4.007351088,3.361766049,2.419597086,0.9169639014,0.937159543,0.9170168404,0.9395924916,0.92372053,0.9393752804,0.9236383798,0.9392919604,0.9229630162,0.9385362794
sk-2005,5.06E+07,3.80E+09,0.00E+00,3.80E+06,3.80E+06,1.00E-03,16,1,1,9.472224929,7.242849052,7.559802193,5.727043423,7.010999358,5.714891751,5.136502738,3.52878349,0.9169639014,0.937159543,0.9216205542,0.9398661104,0.9237163474,0.9393762776,0.9236310958,0.9392925956,0.9229658502,0.9385366722
sk-2005,5.06E+07,3.80E+09,0.00E+00,3.80E+06,3.80E+06,1.00E-03,32,1,1,16.72334854,13.71798562,9.998859185,8.719973955,20.09713709,14.5638949,10.06549185,10.60324195,0.9169639014,0.937159543,0.9181308454,0.9379067414,0.9237186052,0.9393780676,0.9236453542,0.9392946064,0.9229675834,0.9385386018
sk-2005,5.06E+07,3.80E+09,0.00E+00,3.80E+06,3.80E+06,1.00E-03,64,1,1,24.26763376,21.49801917,24.05745829,19.73334832,22.67684645,23.97183014,16.79201404,16.91953823,0.9169639014,0.937159543,0.9208542728,0.937578155,0.9237294364,0.939378649,0.9236450642,0.9392952442,0.9229631094,0.9385374302
sk-2005,5.06E+07,3.80E+09,0.00E+00,3.80E+06,3.80E+06,1.00E-03,128,1,1,23.73010334,20.1852971,23.30339734,19.08742391,21.67263281,18.84418417,16.7934878,16.43453334,0.9169639014,0.937159543,0.923644785,0.9357501944,0.9237239366,0.939376938,0.923641271,0.9392939094,0.9229785814,0.938537902
