graph,order,size,batch_deletions_size,batch_insertions_size,batch_size,batch_fraction,num_threads,seqsta-s,seqstas-s,ompsta-s,ompstas-s,ompnai-s,ompnais-s,ompdel-s,ompdels-s,ompfro-s,ompfros-s,seqsta-m,seqstas-m,ompsta-m,ompstas-m,ompnai-m,ompnais-m,ompdel-m,ompdels-m,ompfro-m,ompfros-m
kmer_V1r,2.14E+08,4.65E+08,0.00E+00,4.65E+05,4.65E+05,1.00E-03,1,1,1,1,1,1,1,1,1,1,1,0.7466347844,0.7121931712,0.7466347844,0.7121931712,0.7447567712,0.7103155102,0.7441714958,0.7077808972,0.744169436,0.707774533
kmer_V1r,2.14E+08,4.65E+08,0.00E+00,4.65E+05,4.65E+05,1.00E-03,2,1,1,1.756747385,1.476513591,1.530446579,1.429167924,1.743154543,1.69639522,1.773668287,1.669248971,0.7466347844,0.7121931712,0.7447659822,0.710669229,0.7447818954,0.7102504854,0.7441757182,0.7077767372,0.7441730326,0.7077703708
kmer_V1r,2.14E+08,4.65E+08,0.00E+00,4.65E+05,4.65E+05,1.00E-03,4,1,1,2.739903749,1.953921653,2.412865939,2.471675405,2.403271899,1.980988593,2.177902075,2.724761905,0.7466347844,0.7121931712,0.7429608924,0.7107230748,0.7448043136,0.7102571026,0.7441771762,0.7077748184,0.7441735582,0.7077684834
kmer_V1r,2.14E+08,4.65E+08,0.00E+00,4.65E+05,4.65E+05,1.00E-03,8,1,1,3.487310969,2.937447665,3.765328308,3.675851738,4.634744409,3.588079007,4.861268984,2.946615552,0.7466347844,0.7121931712,0.74268501,0.7091640616,0.7448449842,0.7101832022,0.7441774612,0.7077730892,0.7441756066,0.7077656638
kmer_V1r,2.14E+08,4.65E+08,0.00E+00,4.65E+05,4.65E+05,1.00E-03,16,1,1,6.986344244,6.712860187,5.425529738,6.091169469,5.838313714,5.932431651,6.483101392,5.07219541,0.7466347844,0.7121931712,0.7436856108,0.7093086796,0.7448648358,0.7102115052,0.7441784632,0.7077740636,0.744176443,0.7077639568
kmer_V1r,2.14E+08,4.65E+08,0.00E+00,4.65E+05,4.65E+05,1.00E-03,32,1,1,10.73362438,9.739852903,10.69714135,9.317573751,7.453214309,10.0654114,8.04316325,10.10359035,0.7466347844,0.7121931712,0.7436101196,0.7095626714,0.7448681498,0.710185767,0.7441772928,0.7077739838,0.7441756016,0.7077626106
kmer_V1r,2.14E+08,4.65E+08,0.00E+00,4.65E+05,4.65E+05,1.00E-03,64,1,1,16.14697552,12.78934625,17.08848175,13.38285554,14.13913255,14.9944485,11.00295234,11.63270838,0.7466347844,0.7121931712,0.7443742282,0.7083377032,0.7448882438,0.7103297066,0.7441786092,0.707771183,0.7441757546,0.7077614918
kmer_V1r,2.14E+08,4.65E+08,0.00E+00,4.65E+05,4.65E+05,1.00E-03,128,1,1,19.41565178,16.0812882,19.36508962,15.05250244,12.84209362,12.32728801,9.646145313,9.955151749,0.7466347844,0.7121931712,0.7445278572,0.708944005,0.7448651878,0.7102738574,0.7441787818,0.7077721916,0.7441746316,0.707761656
