graph,order,size,batch_deletions_size,batch_insertions_size,batch_size,batch_fraction,num_threads,seqsta-s,seqstas-s,ompsta-s,ompstas-s,ompnai-s,ompnais-s,ompdel-s,ompdels-s,ompfro-s,ompfros-s,seqsta-m,seqstas-m,ompsta-m,ompstas-m,ompnai-m,ompnais-m,ompdel-m,ompdels-m,ompfro-m,ompfros-m
europe_osm,5.09E+07,1.08E+08,0.00E+00,1.08E+05,1.08E+05,1.00E-03,1,1,1,1,1,1,1,1,1,1,1,0.7771215138,0.942217634,0.7771215138,0.942217634,0.8190716176,0.9267611966,0.7772024716,0.926599031,0.7771689684,0.9265970242
europe_osm,5.09E+07,1.08E+08,0.00E+00,1.08E+05,1.08E+05,1.00E-03,2,1,1,1.680712788,1.269332301,1.738757805,1.742434546,1.663491088,1.791202853,1.899271629,1.873972603,0.7771215138,0.942217634,0.7788034176,0.9335923466,0.8191674138,0.926758753,0.7772018986,0.9265990346,0.7771717628,0.9265970314
europe_osm,5.09E+07,1.08E+08,0.00E+00,1.08E+05,1.08E+05,1.00E-03,4,1,1,2.826547294,1.716353621,3.038151452,3.045061402,2.702896138,2.955684351,2.942747041,3.306477602,0.7771215138,0.942217634,0.7796169196,0.9309679296,0.8192876788,0.9267572268,0.7771991374,0.9265990608,0.7771761282,0.9265970466
europe_osm,5.09E+07,1.08E+08,0.00E+00,1.08E+05,1.08E+05,1.00E-03,8,1,1,4.113902355,3.047828737,5.064541938,4.560290701,3.449235344,5.492626346,4.868397086,4.026687598,0.7771215138,0.942217634,0.7798628572,0.9291714552,0.819303425,0.9267557482,0.7771987788,0.926599094,0.7771773774,0.9265970868
europe_osm,5.09E+07,1.08E+08,0.00E+00,1.08E+05,1.08E+05,1.00E-03,16,1,1,9.427456322,5.235127849,8.614862809,6.416318865,7.311571364,5.50905767,6.281433608,5.842824601,0.7771215138,0.942217634,0.7802178974,0.9266740954,0.819290595,0.9267549536,0.7771989526,0.9265990496,0.7771772482,0.9265970168
europe_osm,5.09E+07,1.08E+08,0.00E+00,1.08E+05,1.08E+05,1.00E-03,32,1,1,13.62240254,9.169753369,14.35794286,10.65384615,7.301708633,6.874326006,5.804017372,7.1899089,0.7771215138,0.942217634,0.7802795324,0.9260031082,0.8192958328,0.9267557516,0.7771987012,0.926599094,0.7771771484,0.9265970536
europe_osm,5.09E+07,1.08E+08,0.00E+00,1.08E+05,1.08E+05,1.00E-03,64,1,1,15.61615897,10.16252604,15.8160635,14.85123169,10.84045394,12.99921569,8.573376103,8.402948403,0.7771215138,0.942217634,0.7806173444,0.9262651006,0.8192919368,0.9267568682,0.7771987308,0.9265990348,0.7771780908,0.9265970058
europe_osm,5.09E+07,1.08E+08,0.00E+00,1.08E+05,1.08E+05,1.00E-03,128,1,1,17.76236231,11.73053014,17.16588065,14.61127831,7.391442877,10.07537994,6.233819242,5.741466144,0.7771215138,0.942217634,0.7806026446,0.9248721334,0.8193480868,0.9267547466,0.77719879,0.9265991124,0.7771787378,0.9265970354
