graph,order,size,batch_deletions_size,batch_insertions_size,batch_size,batch_fraction,num_threads,seqsta-s,seqstas-s,ompsta-s,ompstas-s,ompnai-s,ompnais-s,ompdel-s,ompdels-s,ompfro-s,ompfros-s,seqsta-m,seqstas-m,ompsta-m,ompstas-m,ompnai-m,ompnais-m,ompdel-m,ompdels-m,ompfro-m,ompfros-m
webbase-2001,1.18E+08,1.89E+09,0.00E+00,1.89E+06,1.89E+06,1.00E-03,1,1,1,1,1,1,1,1,1,1,1,0.929425237,0.934586854,0.929425237,0.934586854,0.9333038654,0.937128502,0.9314548748,0.9353277212,0.9303515158,0.9341219974
webbase-2001,1.18E+08,1.89E+09,0.00E+00,1.89E+06,1.89E+06,1.00E-03,2,1,1,1.838585845,1.55979201,1.702932692,1.702243589,1.525958203,1.540610583,1.652745564,1.519430804,0.929425237,0.934586854,0.9297945252,0.934220423,0.9333125474,0.9371220096,0.9314591474,0.9353222146,0.930348335,0.9341183448
webbase-2001,1.18E+08,1.89E+09,0.00E+00,1.89E+06,1.89E+06,1.00E-03,4,1,1,2.790150646,2.503456146,2.105439117,2.351117914,2.471870925,2.692265597,2.750814293,2.665231083,0.929425237,0.934586854,0.9297270032,0.9338696804,0.9333169274,0.9371227924,0.9314620044,0.9353232898,0.9303490082,0.93412065
webbase-2001,1.18E+08,1.89E+09,0.00E+00,1.89E+06,1.89E+06,1.00E-03,8,1,1,4.490925555,4.400941053,3.125909366,4.11372549,4.260960413,4.433668951,5.09373185,4.922004618,0.929425237,0.934586854,0.9298639858,0.9338379772,0.9333185324,0.9371207836,0.9314655378,0.9353216756,0.9303460094,0.9341219768
webbase-2001,1.18E+08,1.89E+09,0.00E+00,1.89E+06,1.89E+06,1.00E-03,16,1,1,7.454764703,7.125945155,5.935286606,6.484550901,7.382048903,6.850234066,8.421079843,7.636568699,0.929425237,0.934586854,0.9298876578,0.9338968304,0.9333295114,0.9371221732,0.9314747352,0.93532262,0.9303507538,0.9341195554
webbase-2001,1.18E+08,1.89E+09,0.00E+00,1.89E+06,1.89E+06,1.00E-03,32,1,1,13.28788435,13.20425649,12.11416824,12.11498376,13.43929481,13.16993977,13.58429644,11.56495529,0.929425237,0.934586854,0.929775316,0.933738689,0.9333323206,0.9371220368,0.9314751788,0.935322662,0.9303576286,0.9341216658
webbase-2001,1.18E+08,1.89E+09,0.00E+00,1.89E+06,1.89E+06,1.00E-03,64,1,1,19.43686755,20.33055923,18.31784624,18.63259589,19.15063059,20.3390356,11.09183773,10.78276347,0.929425237,0.934586854,0.930112763,0.9337075176,0.9333348234,0.937131541,0.9314776898,0.935329563,0.9303546248,0.934128969
webbase-2001,1.18E+08,1.89E+09,0.00E+00,1.89E+06,1.89E+06,1.00E-03,128,1,1,25.20555048,26.05214834,22.32342297,21.57714305,22.17164501,22.14133851,15.35115121,14.24050476,0.929425237,0.934586854,0.92986844,0.933482566,0.9333263158,0.9371262846,0.9314698098,0.9353262854,0.9303525404,0.9341246294
