graph,batch_deletions_fraction,batch_insertions_fraction,batch_fraction,lousta-t,lounai-t,loudel-t,loufro-t,lousta-m,lounai-m,loudel-m,loufro-m
arabic-2005,0.0000001,0,0.0000001,2336.96,751.7,150.02,75.76,0.9897008224,0.9898219424,0.989737033,0.989618143
arabic-2005,0.000001,0,0.000001,2057.86,693.92,248.8,67.6,0.9895903962,0.9898219168,0.9898075584,0.9896181414
arabic-2005,0.00001,0,0.00001,2054.04,674.78,351.96,67.9,0.9896301336,0.9898219412,0.9898189882,0.9896181522
arabic-2005,0.0001,0,0.0001,2054.46,654.62,366.3,74.2,0.9896388978,0.989821898,0.9898218636,0.9896315142
arabic-2005,0.001,0,0.001,1841.18,603.64,388.24,107.98,0.9893155298,0.9898217882,0.989821766,0.9896819186
arabic-2005,0.01,0,0.01,1955.56,669.72,607.44,317.56,0.9890516188,0.9898199174,0.9898199458,0.9897245996
arabic-2005,0.1,0,0.1,2364.04,795.66,1740.44,1279.94,0.9833828934,0.9897889258,0.9897894246,0.9897581118
