graph,batch_deletions_fraction,batch_insertions_fraction,batch_fraction,lousta-t,lounai-t,loudel-t,loufro-t,lousta-m,lounai-m,loudel-m,loufro-m
uk-2002,0.0000001,0,0.0000001,1051.64,349.46,56.72,46.66,0.9904429788,0.9905619358,0.990440438,0.9904325884
uk-2002,0.000001,0,0.000001,868.98,295.6,78.42,46.8,0.9904322172,0.9905619396,0.9904939586,0.9904325884
uk-2002,0.00001,0,0.00001,787.72,278.04,128.42,43.34,0.9904229046,0.9905619232,0.990548842,0.9904325886
uk-2002,0.0001,0,0.0001,747.04,236.78,144.34,46.82,0.9904243272,0.9905619932,0.9905616488,0.99043451
uk-2002,0.001,0,0.001,777.1,234.6,159.64,71.8,0.9903915478,0.9905620764,0.9905620048,0.9904402022
uk-2002,0.01,0,0.01,944.54,281.82,257.1,141.26,0.989975672,0.9905630396,0.9905630278,0.9904629364
uk-2002,0.1,0,0.1,1248.28,369.52,823.36,622,0.985926505,0.9905724324,0.9905728738,0.990523276
